# DEVELOPMENT-ONLY SYNTHETIC PLACEHOLDER — NOT REAL DATA. For pipeline validation only. Safe to delete/replace.
Year,Quarter,Period,quarter_num,time_index,Company,Ticker,Sector,Sales,Expenses,Operating Profit,Net Profit,Total Assets,Equity,Borrowings,Total Liabilities,CFO,CFI,CFF,Net Cash Flow,is_synthetic_company,source
2025,Q1,Q1 2025,1,8100,SYN Tech 027,SYNTEC027,Tech,46821.53,32287.15,14534.38,10349.99,156631.85,80292.17,52163.39,76339.68,15754.53,-9199.84,-4599.53,1955.16,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 027,SYNTEC027,Tech,47574.63,34500.24,13074.4,9535.69,165616.61,82040.5,56881.73,83576.11,14872.56,-8730.07,-4383.1,1759.39,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 027,SYNTEC027,Tech,49976.25,36301.31,13674.93,10715.16,189905.93,97531.74,59165.3,92374.19,16725.36,-10371.67,-4713.33,1640.36,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 027,SYNTEC027,Tech,50729.21,37173.94,13555.27,10330.78,178887.72,89890.3,56000.12,88997.41,17146.74,-10905.54,-4354.84,1886.36,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 028,SYNTEC028,Tech,38474.11,30143.36,8330.75,6248.06,142776.08,71388.04,42832.83,71388.04,9216.36,-5529.81,-1843.27,1843.28,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 028,SYNTEC028,Tech,39654.68,31280.79,8373.89,6256.58,157059.21,76260.51,52546.87,80798.7,8642.71,-4778.93,-1714.63,2149.15,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 028,SYNTEC028,Tech,40191.41,31135.56,9055.85,6201.4,168271.98,82480.67,55816.82,85791.31,9386.78,-5313.67,-1974.99,2098.13,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 028,SYNTEC028,Tech,41153.62,32341.54,8812.09,5928.83,158065.9,69105.21,59451.17,88960.69,8307.24,-4361.62,-1744.98,2200.64,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 028,SYNTEC028,Tech,40308.8,31450.23,8858.57,5625.74,148117.4,68462.1,48666.23,79655.3,8160.06,-4172.91,-1631.95,2355.2,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 028,SYNTEC028,Tech,41154.4,31664.86,9489.54,6170.22,159184.93,79600.17,44755.58,79584.76,8844.57,-4371.87,-1650.41,2822.29,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 028,SYNTEC028,Tech,41616.1,32094.75,9521.34,5795.03,166448.76,81307.74,49617.43,85141.02,9428.93,-4131.34,-1821.22,3476.37,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 028,SYNTEC028,Tech,40842.51,32027.43,8815.08,5584.85,156047.93,69919.41,53569.61,86128.52,7663.15,-3757.15,-1597.7,2308.3,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 029,SYNTEC029,Tech,60299.72,46539.26,13760.47,10320.35,243697.87,121848.94,73109.37,121848.94,15013.63,-7394.34,-3002.72,4616.57,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 029,SYNTEC029,Tech,60917.63,47362.44,13555.19,10059.62,216637.65,114187.25,58404.53,102450.4,15053.93,-7709.23,-2938.97,4405.73,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 029,SYNTEC029,Tech,60262.91,46573.49,13689.42,10128.86,234563.05,118557.92,69115.18,116005.14,14639.26,-7477.07,-2556.82,4605.36,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 029,SYNTEC029,Tech,58029.64,44512.0,13517.63,10647.19,217629.02,101513.2,71447.47,116115.83,15266.37,-8483.15,-2525.96,4257.26,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 029,SYNTEC029,Tech,56174.18,43150.71,13023.48,10643.85,224647.8,106901.88,71500.42,117745.92,15680.19,-8756.38,-2634.33,4289.48,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 029,SYNTEC029,Tech,56712.77,43642.18,13070.59,10442.8,227727.81,96225.75,81210.59,131502.06,14859.71,-8241.64,-2739.12,3878.96,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 029,SYNTEC029,Tech,56679.97,44049.87,12630.1,9814.11,246752.03,103701.9,85208.95,143050.13,13111.03,-7025.0,-2552.8,3533.23,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 029,SYNTEC029,Tech,55588.65,42679.33,12909.32,9786.15,246465.09,97822.77,101491.64,148642.31,12482.46,-6383.73,-2652.18,3446.55,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 030,SYNTEC030,Tech,61593.28,45101.67,16491.61,12370.19,212730.69,106365.34,63819.21,106365.34,15228.0,-9136.8,-3045.6,3045.6,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 030,SYNTEC030,Tech,61676.19,44737.41,16938.78,13495.21,214462.49,102678.87,67952.76,111783.62,15771.0,-9246.33,-3593.09,2931.59,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 030,SYNTEC030,Tech,61980.73,45773.98,16206.75,13138.3,223406.62,92803.83,79480.71,130602.79,15596.89,-9943.33,-3337.65,2315.91,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 030,SYNTEC030,Tech,63051.14,47801.97,15249.18,12080.3,241275.3,104017.28,77999.09,137258.02,14139.17,-8988.11,-3109.07,2041.99,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 030,SYNTEC030,Tech,63737.57,46827.75,16909.81,14018.39,220038.24,100929.45,68580.62,119108.78,16250.29,-11067.03,-3376.55,1806.71,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 030,SYNTEC030,Tech,64397.54,45498.61,18898.93,14761.94,222846.12,107427.23,63524.77,115418.89,19114.64,-13343.25,-4215.1,1556.3,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 030,SYNTEC030,Tech,63719.57,45027.62,18691.96,13938.04,245286.67,111350.31,65778.22,133936.35,20456.62,-12553.82,-4551.57,3351.24,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 030,SYNTEC030,Tech,64596.16,46266.64,18329.52,13976.89,236921.91,109127.92,67951.73,127793.99,20407.9,-13226.09,-4181.94,2999.87,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 031,SYNTEC031,Tech,37921.93,27845.96,10075.97,7556.97,93599.25,41596.83,31201.45,52002.42,10179.22,-4088.98,-1351.22,4739.02,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 031,SYNTEC031,Tech,38915.92,29475.45,9440.47,7082.78,102805.24,46694.19,35377.83,56111.05,8606.53,-3440.92,-1163.68,4001.93,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 031,SYNTEC031,Tech,39458.5,30362.72,9095.78,6701.76,104696.49,46868.66,36264.68,57827.83,8623.79,-3296.59,-1195.79,4131.4,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 031,SYNTEC031,Tech,40258.62,31135.66,9122.96,6720.47,106043.56,49876.15,38753.21,56167.41,9797.47,-3724.68,-1442.88,4629.91,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 031,SYNTEC031,Tech,40511.66,30855.73,9655.93,6932.5,104621.23,46342.76,40992.98,58278.48,8950.49,-3138.27,-1206.05,4606.17,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 031,SYNTEC031,Tech,39416.01,28380.87,11035.14,9324.18,99671.17,41283.17,41017.06,58387.99,10677.49,-3528.45,-1460.81,5688.23,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 031,SYNTEC031,Tech,39255.37,28850.57,10404.79,8990.85,91887.85,40358.56,36875.67,51529.28,9175.66,-3173.27,-1424.93,4577.46,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 031,SYNTEC031,Tech,40365.7,29604.57,10761.13,8895.91,85354.14,36890.0,33370.28,48464.14,9682.07,-3176.72,-1429.44,5075.91,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 032,SYNTEC032,Tech,41412.52,31067.77,10344.75,7758.56,143026.46,71513.23,42931.26,71513.23,11232.94,-5502.22,-1310.99,4419.73,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 032,SYNTEC032,Tech,42302.64,32350.29,9952.35,7659.3,146127.55,75190.54,40675.7,70937.01,10229.85,-5045.55,-1295.04,3889.26,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 032,SYNTEC032,Tech,43683.59,33871.1,9812.48,7522.5,152454.01,75570.45,41899.18,76883.56,10795.59,-4992.18,-1291.26,4512.15,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 032,SYNTEC032,Tech,44902.4,36331.59,8570.81,6830.84,140934.33,68085.45,40848.54,72848.88,9330.42,-4211.09,-1119.56,3999.77,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 032,SYNTEC032,Tech,45556.41,36149.52,9406.89,7157.9,140360.01,64505.66,42998.42,75854.35,10598.56,-4787.92,-1411.95,4398.68,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 032,SYNTEC032,Tech,46744.72,36281.43,10463.28,7787.84,148171.65,64398.62,47703.92,83773.04,12550.75,-6340.21,-1690.24,4520.3,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 032,SYNTEC032,Tech,46685.59,35301.9,11383.69,7694.82,163457.2,70340.18,54299.47,93117.02,14081.67,-7333.77,-1886.42,4861.49,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 032,SYNTEC032,Tech,46671.69,36013.07,10658.62,6982.69,154985.45,73138.09,44992.44,81847.35,12001.46,-6170.42,-1587.5,4243.54,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 033,SYNTEC033,Tech,75191.08,55654.49,19536.59,13968.7,181102.36,79475.89,49678.58,101626.47,17810.08,-7217.8,-3222.47,7369.8,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 033,SYNTEC033,Tech,75709.95,57033.41,18676.54,13717.33,176262.98,79443.91,51122.8,96819.07,18598.31,-7560.27,-3257.54,7780.5,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 033,SYNTEC033,Tech,78094.88,59501.46,18593.42,13624.54,188910.8,83871.07,51470.85,105039.73,18092.08,-6968.5,-3284.78,7838.79,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 033,SYNTEC033,Tech,80132.41,60522.06,19610.34,13859.67,199032.42,88456.74,55574.09,110575.68,19837.17,-8020.75,-3548.22,8268.2,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 033,SYNTEC033,Tech,79322.56,58163.02,21159.54,16028.63,208052.17,95055.07,54963.94,112997.1,20255.01,-6694.07,-3752.11,9808.83,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 033,SYNTEC033,Tech,76351.58,56048.88,20302.71,14223.35,203292.19,93064.56,57120.81,110227.63,19741.06,-7402.4,-3246.75,9091.92,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 033,SYNTEC033,Tech,76226.34,56660.45,19565.89,13180.44,198796.16,92040.58,57590.52,106755.58,17858.56,-6677.51,-3103.15,8077.9,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 033,SYNTEC033,Tech,74459.08,57688.6,16770.48,11226.85,188340.2,82634.61,56215.08,105705.59,15321.96,-5694.96,-2703.24,6923.75,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 034,SYNTEC034,Tech,39600.18,30184.0,9416.17,6772.1,160764.68,80382.34,48229.4,80382.34,10045.32,-6027.19,-2009.06,2009.07,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 034,SYNTEC034,Tech,40267.3,29538.7,10728.6,7391.37,158468.92,67366.05,55775.31,91102.86,10923.64,-7178.37,-2250.36,1494.92,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 034,SYNTEC034,Tech,40182.83,29323.23,10859.59,7275.5,164224.81,67694.32,63139.68,96530.49,10849.59,-6594.99,-2338.63,1915.97,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 034,SYNTEC034,Tech,40863.35,29914.88,10948.46,6572.52,174960.18,64995.15,68819.18,109965.03,10353.81,-6376.88,-2353.78,1623.14,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 034,SYNTEC034,Tech,40809.61,29865.26,10944.35,6593.04,151457.3,56330.46,59413.83,95126.84,11714.48,-7738.43,-2504.19,1471.86,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 034,SYNTEC034,Tech,41137.82,29100.61,12037.21,7802.58,157844.92,56000.49,71198.78,101844.43,11689.31,-7463.73,-2429.55,1796.02,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 034,SYNTEC034,Tech,41387.76,28953.24,12434.52,8529.1,180955.45,73143.89,76016.61,107811.55,12973.93,-8589.32,-2641.12,1743.49,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 034,SYNTEC034,Tech,40259.57,28344.08,11915.48,8546.19,171306.07,75665.67,67913.71,95640.4,12913.03,-8523.14,-2677.67,1712.22,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 035,SYNTEC035,Tech,59864.35,46019.8,13844.55,10383.4,255669.58,127834.79,76700.87,127834.78,14978.38,-10192.2,-2995.67,1790.5,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 035,SYNTEC035,Tech,60976.93,46628.12,14348.81,10548.65,265725.94,126198.34,91285.28,139527.6,14915.59,-9963.01,-3020.63,1931.95,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 035,SYNTEC035,Tech,62008.74,48013.74,13995.0,9994.63,279600.93,126569.83,98566.12,153031.09,13622.92,-9303.38,-2604.52,1715.01,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 035,SYNTEC035,Tech,62967.4,48434.0,14533.41,9783.52,303608.17,141333.87,101768.04,162274.3,13226.43,-9683.03,-2569.81,973.59,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 035,SYNTEC035,Tech,64070.81,47450.38,16620.43,11343.21,307535.76,158832.35,95594.09,148703.41,16592.32,-11789.7,-3712.08,1090.54,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 035,SYNTEC035,Tech,63288.06,47997.92,15290.14,11653.5,298712.93,159982.39,86076.1,138730.53,16113.17,-10161.68,-3685.7,2265.8,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 035,SYNTEC035,Tech,65354.8,50668.13,14686.66,11068.75,287626.9,152189.68,79982.64,135437.22,14762.51,-9411.51,-3289.92,2061.08,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 035,SYNTEC035,Tech,65918.03,51822.91,14095.11,10554.63,301191.76,149271.2,86374.6,151920.56,15134.82,-9135.45,-3126.35,2873.02,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 036,SYNTEC036,Tech,43514.45,32257.91,11256.53,8415.48,179864.08,89932.05,53959.22,89932.04,10699.29,-7096.74,-1660.21,1942.35,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 036,SYNTEC036,Tech,44348.76,33126.49,11222.26,8106.49,178058.95,92439.09,52960.86,85619.86,11085.52,-6798.03,-1843.04,2444.45,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 036,SYNTEC036,Tech,44262.04,33297.32,10964.72,7101.14,171156.87,77299.28,56254.83,93857.6,10348.88,-6000.7,-1584.92,2763.26,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 036,SYNTEC036,Tech,44850.02,33414.32,11435.7,7567.89,181883.16,82072.6,64431.44,99810.56,10497.64,-6339.91,-1720.46,2437.28,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 036,SYNTEC036,Tech,44211.14,32121.68,12089.46,7699.33,182823.55,89343.78,65848.09,93479.77,11940.37,-7917.43,-1981.64,2041.3,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 036,SYNTEC036,Tech,45106.94,32100.24,13006.7,9203.23,190083.96,87458.9,63642.14,102625.06,11798.32,-7435.9,-2225.9,2136.52,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 036,SYNTEC036,Tech,45344.81,32360.09,12984.72,9149.92,189493.82,78797.04,66798.43,110696.78,10704.98,-5638.09,-1995.77,3071.11,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 036,SYNTEC036,Tech,44673.69,32195.06,12478.63,9287.65,195042.27,82762.89,58564.93,112279.37,8919.23,-4963.17,-1726.1,2229.97,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 037,SYNTEC037,Tech,74931.29,58729.55,16201.74,12505.22,280490.53,140245.27,84147.16,140245.27,17679.46,-10607.69,-4464.84,2606.93,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 037,SYNTEC037,Tech,76969.01,60502.68,16466.34,12612.15,330833.77,174282.55,102037.79,156551.22,17392.95,-9861.12,-3634.18,3897.65,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 037,SYNTEC037,Tech,75182.19,60165.07,15017.12,10378.51,317533.76,165019.87,103563.27,152513.9,16878.22,-9275.03,-3098.0,4505.19,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 037,SYNTEC037,Tech,77985.33,61839.87,16145.46,11760.97,328896.77,163340.93,99660.18,165555.85,18924.55,-11044.43,-3444.43,4435.68,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 037,SYNTEC037,Tech,79664.95,63142.22,16522.73,12130.12,310132.58,132739.12,107705.36,177393.46,20782.73,-12973.09,-4208.98,3600.66,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 037,SYNTEC037,Tech,80012.09,63118.88,16893.21,12511.06,325433.82,139060.43,107529.4,186373.4,20588.86,-12384.0,-4547.28,3657.58,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 037,SYNTEC037,Tech,80884.8,62204.93,18679.88,13787.06,322831.96,134926.08,111519.36,187905.89,20646.57,-13066.13,-4436.47,3143.97,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 037,SYNTEC037,Tech,80403.77,62842.99,17560.78,12584.56,325891.41,129152.88,111347.01,196738.52,20421.18,-13047.01,-4044.85,3329.31,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 038,SYNTEC038,Tech,41094.28,30917.68,10176.6,7632.45,99087.58,37939.71,26610.57,61147.87,9527.36,-5434.67,-1905.47,2187.21,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 038,SYNTEC038,Tech,40269.16,30555.09,9714.07,8208.48,101161.08,39166.71,27284.77,61994.37,8375.02,-4969.15,-1688.44,1717.43,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 038,SYNTEC038,Tech,39188.79,29841.8,9346.98,7200.19,112013.82,39743.3,34751.06,72270.52,8242.98,-5442.28,-1527.07,1273.63,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 038,SYNTEC038,Tech,39752.37,30327.29,9425.08,7370.6,103437.48,38020.27,31982.01,65417.21,7952.12,-4293.25,-1363.34,2295.54,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 038,SYNTEC038,Tech,39722.36,29841.37,9880.99,7595.99,92278.54,33962.26,27236.97,58316.27,7785.32,-3944.01,-1311.19,2530.12,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 038,SYNTEC038,Tech,39552.87,30424.59,9128.28,6951.5,104047.23,41066.27,27797.15,62980.96,6841.17,-3315.12,-1112.87,2413.18,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 038,SYNTEC038,Tech,40876.74,31452.7,9424.04,6828.95,105880.99,43666.34,26281.18,62214.65,7314.36,-3235.18,-1338.43,2740.75,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 038,SYNTEC038,Tech,41277.92,30949.81,10328.11,7871.11,103111.17,44272.57,25863.18,58838.6,8702.67,-3989.25,-1641.3,3072.12,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 039,SYNTEC039,Tech,75462.34,55405.47,20056.86,14249.98,257638.81,128819.41,73934.12,128819.4,18270.94,-10589.54,-3654.18,4027.21,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 039,SYNTEC039,Tech,75852.67,55147.63,20705.03,15978.34,258422.93,136436.41,69965.6,121986.52,18740.5,-11471.12,-4111.3,3158.09,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 039,SYNTEC039,Tech,75361.08,53891.51,21469.58,15954.45,253390.3,133416.15,69847.6,119974.15,19781.26,-12032.77,-4512.3,3236.19,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 039,SYNTEC039,Tech,77562.68,55483.31,22079.37,16510.07,238609.41,122216.06,64378.8,116393.35,20848.75,-12979.13,-4796.55,3073.07,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 039,SYNTEC039,Tech,79287.61,58127.66,21159.95,15588.91,227654.86,114768.82,66889.39,112886.04,17316.0,-11810.0,-3747.28,1758.73,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 039,SYNTEC039,Tech,81502.52,60055.08,21447.45,17186.44,243607.3,124424.51,76134.33,119182.79,18730.6,-12887.1,-3389.23,2454.27,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 039,SYNTEC039,Tech,83448.69,60678.96,22769.73,18297.46,255662.78,127284.09,74793.85,128378.69,21384.42,-15163.24,-3853.55,2367.63,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 039,SYNTEC039,Tech,86699.05,62206.87,24492.18,19748.41,273420.66,144855.88,76492.13,128564.79,24521.6,-16629.04,-4792.35,3100.21,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 040,SYNTEC040,Tech,39374.94,28369.27,11005.67,7756.82,156279.62,78139.81,46883.88,78139.81,9617.36,-3990.02,-1923.47,3703.87,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 040,SYNTEC040,Tech,40145.43,28456.22,11689.21,7423.3,154049.16,77126.61,44179.95,76922.55,9795.85,-3659.33,-1954.78,4181.74,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 040,SYNTEC040,Tech,40599.28,28861.24,11738.04,7614.55,159100.08,78281.9,48052.63,80818.18,9133.43,-3568.33,-1739.51,3825.59,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 040,SYNTEC040,Tech,39697.53,28860.0,10837.53,6459.44,150069.68,81702.22,41845.48,68367.46,8023.86,-3390.97,-1822.25,2810.64,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 040,SYNTEC040,Tech,39558.17,29145.26,10412.91,5850.43,147462.32,78848.53,46964.52,68613.79,8289.79,-3442.06,-1752.69,3095.04,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 040,SYNTEC040,Tech,38879.45,28979.35,9900.09,6051.71,148576.44,79266.41,48396.64,69310.03,8727.51,-3345.52,-1971.98,3410.0,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 040,SYNTEC040,Tech,38541.6,29951.17,8590.43,5380.49,148544.55,79648.89,48956.09,68895.66,7890.31,-3226.0,-1684.17,2980.15,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 040,SYNTEC040,Tech,39230.99,30105.99,9125.0,5102.7,142700.58,74374.69,49165.56,68325.89,8241.15,-3723.1,-1937.9,2580.15,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 041,SYNTEC041,Tech,37724.15,27138.14,10586.01,7939.51,93086.91,46543.45,25129.45,46543.45,9250.47,-4586.46,-2026.22,2637.8,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 041,SYNTEC041,Tech,38567.19,27355.16,11212.04,8018.31,87698.3,45341.81,22666.34,42356.49,9965.49,-4540.97,-2060.1,3364.41,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 041,SYNTEC041,Tech,38553.19,27408.27,11144.92,7194.87,94580.04,48796.19,24895.08,45783.85,10023.66,-4259.26,-1899.15,3865.24,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 041,SYNTEC041,Tech,39313.03,28137.05,11175.97,7615.54,103667.89,55142.44,26073.11,48525.45,10124.53,-4158.71,-1905.95,4059.87,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 041,SYNTEC041,Tech,40268.7,30228.36,10040.34,6959.8,116511.77,68821.37,27392.67,47690.4,9636.29,-4250.17,-1757.65,3628.47,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 041,SYNTEC041,Tech,42156.99,31389.42,10767.57,8222.39,122504.55,71490.46,30746.04,51014.09,9287.33,-4377.62,-1709.58,3200.13,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 041,SYNTEC041,Tech,42367.79,30965.7,11402.09,7947.42,125232.46,71601.76,35543.18,53630.7,10126.62,-5031.66,-1842.25,3252.71,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 041,SYNTEC041,Tech,42708.49,31182.23,11526.26,7884.09,125841.21,71335.69,35077.61,54505.52,11406.15,-6048.01,-2452.69,2905.44,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 042,SYNTEC042,Tech,62270.87,47387.84,14883.04,11162.28,234620.45,108573.34,67659.77,126047.1,14604.77,-9722.08,-3744.32,1138.36,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 042,SYNTEC042,Tech,61948.2,45859.13,16089.07,11367.62,207053.39,91350.08,62045.6,115703.31,17348.83,-10419.94,-4504.12,2424.77,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Tech 042,SYNTEC042,Tech,60617.98,44948.35,15669.63,11895.98,211177.71,100315.86,60965.69,110861.85,16389.17,-10219.43,-4367.56,1802.18,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Tech 042,SYNTEC042,Tech,61584.91,47131.0,14453.91,10689.46,218753.19,105936.53,65767.95,112816.66,14593.77,-9172.52,-3619.12,1802.13,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Tech 042,SYNTEC042,Tech,61411.63,46462.93,14948.7,11066.59,199540.86,95243.1,51939.38,104297.77,14982.03,-8940.69,-3414.59,2626.75,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Tech 042,SYNTEC042,Tech,59650.6,45098.1,14552.5,10308.35,207268.16,103119.72,56237.38,104148.45,13307.42,-8658.86,-2773.59,1874.97,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Tech 042,SYNTEC042,Tech,59368.15,45129.8,14238.35,9739.59,228254.99,114090.8,59752.42,114164.19,14988.0,-9846.88,-3385.73,1755.39,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Tech 042,SYNTEC042,Tech,58720.17,43331.9,15388.26,10379.52,216352.95,115433.44,54631.65,100919.51,15995.64,-9956.23,-3827.59,2211.81,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Tech 043,SYNTEC043,Tech,41278.18,29742.5,11535.68,8174.64,99364.42,38493.55,25448.05,60870.87,10272.35,-4245.04,-2103.57,3923.75,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Tech 043,SYNTEC043,Tech,41780.22,30877.15,10903.07,7360.72,95062.19,37353.41,24251.62,57708.77,10114.53,-4263.2,-2092.75,3758.58,True,synthetic
